2026-02-09 10:19:42.805 | INFO     | theme_classifier:classify_object_to_theme:56 | [THEME_CLASSIFY] Classifying object: banana
2026-02-09 10:27:36.567 | INFO     | graph:node_route_logic:345 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Node: Route Logic finished in 0.000s
2026-02-09 10:27:36.568 | INFO     | graph:node_generate_response:446 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Node: Generate Response (gentle_correction)
2026-02-09 10:27:36.568 | INFO     | stream.response_generators:generate_correction_response_stream:239 | generate_correction_response_stream started | object=banana, age=6
2026-02-09 10:27:42.693 | INFO     | graph:stream_generator_to_callback:369 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Time to First Token (TTFT): 6.125s for gentle_correction
2026-02-09 10:27:42.859 | INFO     | stream.response_generators:generate_correction_response_stream:295 | generate_correction_response_stream completed | duration=6.292s, length=204
2026-02-09 10:27:42.860 | INFO     | graph:stream_generator_to_callback:436 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Stream finished in 6.292s for gentle_correction
2026-02-09 10:27:42.860 | INFO     | graph:node_generate_response:573 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Node: Generate Response finished in 6.292s
2026-02-09 10:27:42.861 | INFO     | graph:node_generate_question:586 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Node: Generate Question
2026-02-09 10:27:42.861 | INFO     | stream.question_generators:generate_followup_question_stream:222 | generate_followup_question_stream started | object=banana, age=6, is_switch=False
2026-02-09 10:27:43.407 | INFO     | graph:stream_generator_to_callback:369 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Time to First Token (TTFT): 0.546s for followup_question
2026-02-09 10:27:43.564 | INFO     | stream.question_generators:generate_followup_question_stream:280 | generate_followup_question_stream completed | duration=0.703s, length=161
2026-02-09 10:27:43.564 | INFO     | graph:stream_generator_to_callback:436 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Stream finished in 0.703s for followup_question
2026-02-09 10:27:43.564 | INFO     | graph:node_generate_question:634 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Node: Generate Question finished in 0.703s
2026-02-09 10:27:43.565 | INFO     | graph:node_finalize:972 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Node: Finalize
2026-02-09 10:27:43.565 | INFO     | graph:node_finalize:1027 | [06087fb4-659b-4834-9f49-4dc6cfd2b5a5] Node: Finalize finished in 0.000s
2026-02-09 10:28:03.609 | INFO     | __main__:critique_conversation:2020 | [CRITIQUE] Task a2a76045... spawned for session 06087fb4...
2026-02-09 10:28:03.643 | INFO     | __main__:run_critique_background:1857 | [CRITIQUE] Task a2a76045... started for session 06087fb4...
2026-02-09 10:29:35.154 | INFO     | __main__:run_critique_background:1920 | [CRITIQUE] Task a2a76045... completed | report: C:\Users\123\Documents\GitHub\AI_ask_ask\Gemini\paixueji\reports\AIF\banana_20260209_102935.md | score: 55.0%
