2026-03-04 10:23:16.481 | INFO     | graph:node_generate_fun_fact:296 | [db518165-a495-4619-9f15-db2e27567c65] Node: Generate Fun Fact for 'apple'
2026-03-04 11:54:37.664 | INFO     | paixueji_app:run_critique_background:1153 | [CRITIQUE] Task fdea06aa... completed | flawed: 0 | traces: 0
2026-03-04 11:54:37.664 | INFO     | graph:node_generate_fun_fact:291 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Generate Fun Fact for 'apple'
2026-03-04 11:54:37.664 | INFO     | stream.fun_fact:generate_fun_fact:134 | [FUN_FACT] Step 1: Grounded research for 'apple' (model=gemini-2.0-flash-lite)
2026-03-04 11:54:37.664 | INFO     | stream.fun_fact:generate_fun_fact:150 | [FUN_FACT] Step 1 completed in 0.000s | text_length=141
2026-03-04 11:54:37.664 | INFO     | stream.fun_fact:generate_fun_fact:168 | [FUN_FACT] Step 2: JSON structuring for 'apple'
2026-03-04 11:54:37.664 | INFO     | theme_classifier:classify_object_to_theme:56 | [THEME_CLASSIFY] Classifying object: apple
2026-03-04 11:54:37.664 | INFO     | stream.fun_fact:generate_fun_fact:183 | [FUN_FACT] Step 2 completed in 0.000s
2026-03-04 11:54:37.664 | INFO     | theme_classifier:classify_object_to_theme:74 | [THEME_CLASSIFY] SUCCESS: apple -> nature | Concept: Change | Question: How does it change? | Thinking: Test
2026-03-04 11:54:37.664 | WARNING  | stream.fun_fact:generate_fun_fact:198 | [FUN_FACT] No fun facts in structured output for 'apple'
2026-03-04 11:54:37.665 | INFO     | graph:node_generate_fun_fact:306 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Generate Fun Fact finished in 0.001s
2026-03-04 11:54:37.665 | INFO     | graph:node_generate_intro:321 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Generate Intro for 'apple'
2026-03-04 11:54:37.665 | INFO     | stream.question_generators:ask_introduction_question_stream:66 | ask_introduction_question_stream started | object=apple, age=6, has_fun_fact=False
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:94 | Messages prepared for API | count=2
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:105 | Sending 1 messages to Gemini API
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:122 | Stream object type: MockStream
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 1 | length=7, total_length=7
2026-03-04 11:54:37.665 | INFO     | graph:stream_generator_to_callback:370 | [1209500c-5bfb-41d2-8bf4-b113137343de] TTFT: 0.002s for introduction
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 2 | length=6, total_length=13
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 3 | length=5, total_length=18
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 4 | length=6, total_length=24
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 5 | length=4, total_length=28
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 6 | length=8, total_length=36
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 7 | length=5, total_length=41
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 8 | length=6, total_length=47
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 9 | length=3, total_length=50
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 10 | length=4, total_length=54
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:142 | Gemini streaming API does not provide token usage in stream mode
2026-03-04 11:54:37.665 | DEBUG    | stream.question_generators:ask_introduction_question_stream:161 | Cleaned up stream via del in finally block
2026-03-04 11:54:37.665 | INFO     | stream.question_generators:ask_introduction_question_stream:166 | ask_introduction_question_stream completed | duration=0.001s, response_length=54
2026-03-04 11:54:37.665 | INFO     | graph:stream_generator_to_callback:422 | [1209500c-5bfb-41d2-8bf4-b113137343de] Stream finished in 0.001s for introduction
2026-03-04 11:54:37.665 | INFO     | graph:node_generate_intro:344 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Generate Intro finished in 0.001s
2026-03-04 11:54:37.666 | INFO     | graph:node_finalize:1176 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Finalize
2026-03-04 11:54:37.666 | INFO     | graph:node_finalize:1228 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Finalize finished in 0.000s
2026-03-04 11:54:37.667 | INFO     | graph:node_analyze_input:258 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Analyze Input
2026-03-04 11:54:37.667 | INFO     | stream.validation:classify_intent:91 | [CLASSIFY] LLM call duration: 0.000s
2026-03-04 11:54:37.667 | INFO     | stream.validation:classify_intent:121 | [CLASSIFY] intent=CLARIFYING_IDK | new_object=None | reasoning=N/A
2026-03-04 11:54:37.667 | INFO     | graph:node_analyze_input:277 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Analyze Input finished in 0.000s
2026-03-04 11:54:37.668 | INFO     | graph:node_clarifying_idk:462 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Clarifying IDK (count=0)
2026-03-04 11:54:37.668 | INFO     | stream.response_generators:generate_intent_response_stream:57 | generate_intent_response_stream started | intent=clarifying_idk, object=apple, age=6
2026-03-04 11:54:37.668 | INFO     | graph:stream_generator_to_callback:370 | [1209500c-5bfb-41d2-8bf4-b113137343de] TTFT: 0.001s for None
2026-03-04 11:54:37.668 | INFO     | stream.response_generators:generate_intent_response_stream:120 | generate_intent_response_stream completed | intent=clarifying_idk, duration=0.000s, length=54
2026-03-04 11:54:37.668 | INFO     | graph:stream_generator_to_callback:422 | [1209500c-5bfb-41d2-8bf4-b113137343de] Stream finished in 0.000s for None
2026-03-04 11:54:37.668 | INFO     | graph:node_clarifying_idk:488 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Clarifying IDK finished in 0.000s
2026-03-04 11:54:37.668 | INFO     | graph:node_finalize:1176 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Finalize
2026-03-04 11:54:37.669 | INFO     | graph:node_finalize:1228 | [1209500c-5bfb-41d2-8bf4-b113137343de] Node: Finalize finished in 0.000s
2026-03-04 11:54:37.695 | INFO     | graph:node_correct_answer:559 | [test-session] Node: Correct Answer
2026-03-04 11:54:37.695 | INFO     | stream.response_generators:generate_intent_response_stream:57 | generate_intent_response_stream started | intent=correct_answer, object=bike, age=6
2026-03-04 11:54:37.695 | ERROR    | stream.response_generators:generate_intent_response_stream:108 | generate_intent_response_stream error | intent=correct_answer, error=object async_generator can't be used in 'await' expression, duration=0.000s
2026-03-04 11:54:37.695 | INFO     | graph:stream_generator_to_callback:422 | [test-session] Stream finished in 0.000s for None
2026-03-04 11:54:37.695 | INFO     | graph:node_correct_answer:576 | [test-session] Node: Correct Answer finished in 0.000s
2026-03-04 11:54:37.723 | INFO     | graph:node_correct_answer:559 | [test-session] Node: Correct Answer
2026-03-04 11:54:37.723 | INFO     | stream.response_generators:generate_intent_response_stream:57 | generate_intent_response_stream started | intent=correct_answer, object=bike, age=6
2026-03-04 11:54:37.723 | ERROR    | stream.response_generators:generate_intent_response_stream:108 | generate_intent_response_stream error | intent=correct_answer, error=object async_generator can't be used in 'await' expression, duration=0.000s
2026-03-04 11:54:37.723 | INFO     | graph:stream_generator_to_callback:422 | [test-session] Stream finished in 0.000s for None
2026-03-04 11:54:37.723 | INFO     | graph:node_correct_answer:576 | [test-session] Node: Correct Answer finished in 0.001s
2026-03-04 11:54:37.749 | INFO     | graph:node_correct_answer:559 | [test-session] Node: Correct Answer
2026-03-04 11:54:37.749 | INFO     | stream.response_generators:generate_intent_response_stream:57 | generate_intent_response_stream started | intent=correct_answer, object=bike, age=6
2026-03-04 11:54:37.749 | ERROR    | stream.response_generators:generate_intent_response_stream:108 | generate_intent_response_stream error | intent=correct_answer, error=object async_generator can't be used in 'await' expression, duration=0.000s
2026-03-04 11:54:37.749 | INFO     | graph:stream_generator_to_callback:422 | [test-session] Stream finished in 0.000s for None
2026-03-04 11:54:37.749 | INFO     | graph:node_correct_answer:576 | [test-session] Node: Correct Answer finished in 0.000s
2026-03-04 11:54:37.750 | INFO     | graph:node_correct_answer:559 | [test-session] Node: Correct Answer
2026-03-04 11:54:37.750 | INFO     | stream.response_generators:generate_intent_response_stream:57 | generate_intent_response_stream started | intent=correct_answer, object=bike, age=6
2026-03-04 11:54:37.750 | ERROR    | stream.response_generators:generate_intent_response_stream:108 | generate_intent_response_stream error | intent=correct_answer, error=object async_generator can't be used in 'await' expression, duration=0.000s
2026-03-04 11:54:37.750 | INFO     | graph:stream_generator_to_callback:422 | [test-session] Stream finished in 0.000s for None
2026-03-04 11:54:37.750 | INFO     | graph:node_correct_answer:576 | [test-session] Node: Correct Answer finished in 0.000s
2026-03-04 11:54:37.750 | INFO     | graph:node_correct_answer:559 | [test-session] Node: Correct Answer
2026-03-04 11:54:37.750 | INFO     | stream.response_generators:generate_intent_response_stream:57 | generate_intent_response_stream started | intent=correct_answer, object=bike, age=6
2026-03-04 11:54:37.751 | ERROR    | stream.response_generators:generate_intent_response_stream:108 | generate_intent_response_stream error | intent=correct_answer, error=object async_generator can't be used in 'await' expression, duration=0.000s
2026-03-04 11:54:37.751 | INFO     | graph:stream_generator_to_callback:422 | [test-session] Stream finished in 0.000s for None
2026-03-04 11:54:37.751 | INFO     | graph:node_correct_answer:576 | [test-session] Node: Correct Answer finished in 0.000s
2026-03-04 11:54:37.777 | INFO     | graph:node_analyze_input:258 | [test-session] Node: Analyze Input
2026-03-04 11:54:48.197 | INFO     | stream.validation:classify_intent:91 | [CLASSIFY] LLM call duration: 10.420s
2026-03-04 11:54:48.198 | INFO     | stream.validation:classify_intent:121 | [CLASSIFY] intent=CORRECT_ANSWER | new_object=None | reasoning=The child directly answered the AI's question about the bike.
2026-03-04 11:54:48.198 | INFO     | graph:node_analyze_input:277 | [test-session] Node: Analyze Input finished in 10.420s
2026-03-04 11:54:48.199 | INFO     | graph:node_correct_answer:559 | [test-session] Node: Correct Answer
2026-03-04 11:54:48.200 | INFO     | stream.response_generators:generate_intent_response_stream:57 | generate_intent_response_stream started | intent=correct_answer, object=bike, age=6
2026-03-04 11:54:48.200 | ERROR    | stream.response_generators:generate_intent_response_stream:108 | generate_intent_response_stream error | intent=correct_answer, error=object async_generator can't be used in 'await' expression, duration=0.001s
2026-03-04 11:54:48.200 | INFO     | graph:stream_generator_to_callback:422 | [test-session] Stream finished in 0.001s for None
2026-03-04 11:54:48.200 | INFO     | graph:node_correct_answer:576 | [test-session] Node: Correct Answer finished in 0.001s
2026-03-04 11:54:48.201 | INFO     | graph:node_finalize:1176 | [test-session] Node: Finalize
2026-03-04 11:54:48.201 | INFO     | graph:node_finalize:1228 | [test-session] Node: Finalize finished in 0.000s
2026-03-04 11:54:48.233 | INFO     | graph:node_analyze_input:258 | [test-session] Node: Analyze Input
2026-03-04 11:54:54.465 | INFO     | stream.validation:classify_intent:91 | [CLASSIFY] LLM call duration: 6.232s
2026-03-04 11:54:54.467 | INFO     | stream.validation:classify_intent:121 | [CLASSIFY] intent=CORRECT_ANSWER | new_object=None | reasoning=The child directly answered the AI's question with meaningful content.
2026-03-04 11:54:54.467 | INFO     | graph:node_analyze_input:277 | [test-session] Node: Analyze Input finished in 6.233s
2026-03-04 11:54:54.468 | INFO     | graph:node_correct_answer:559 | [test-session] Node: Correct Answer
2026-03-04 11:54:54.469 | INFO     | stream.response_generators:generate_intent_response_stream:57 | generate_intent_response_stream started | intent=correct_answer, object=bike, age=6
2026-03-04 11:54:54.469 | ERROR    | stream.response_generators:generate_intent_response_stream:108 | generate_intent_response_stream error | intent=correct_answer, error=object async_generator can't be used in 'await' expression, duration=0.001s
2026-03-04 11:54:54.469 | INFO     | graph:stream_generator_to_callback:422 | [test-session] Stream finished in 0.001s for None
2026-03-04 11:54:54.470 | INFO     | graph:node_correct_answer:576 | [test-session] Node: Correct Answer finished in 0.001s
2026-03-04 11:54:54.470 | INFO     | graph:node_finalize:1176 | [test-session] Node: Finalize
2026-03-04 11:54:54.470 | INFO     | graph:node_finalize:1228 | [test-session] Node: Finalize finished in 0.000s
2026-03-04 11:54:54.508 | INFO     | graph:node_analyze_input:258 | [test-session] Node: Analyze Input
2026-03-04 11:54:59.977 | INFO     | stream.validation:classify_intent:91 | [CLASSIFY] LLM call duration: 5.468s
2026-03-04 11:54:59.977 | INFO     | stream.validation:classify_intent:121 | [CLASSIFY] intent=CORRECT_ANSWER | new_object=None | reasoning=The child directly answered the AI's question with meaningful content.
2026-03-04 11:54:59.977 | INFO     | graph:node_analyze_input:277 | [test-session] Node: Analyze Input finished in 5.469s
2026-03-04 11:54:59.978 | INFO     | graph:node_correct_answer:559 | [test-session] Node: Correct Answer
2026-03-04 11:54:59.978 | INFO     | stream.response_generators:generate_intent_response_stream:57 | generate_intent_response_stream started | intent=correct_answer, object=bike, age=6
2026-03-04 11:54:59.979 | ERROR    | stream.response_generators:generate_intent_response_stream:108 | generate_intent_response_stream error | intent=correct_answer, error=object async_generator can't be used in 'await' expression, duration=0.000s
2026-03-04 11:54:59.979 | INFO     | graph:stream_generator_to_callback:422 | [test-session] Stream finished in 0.000s for None
2026-03-04 11:54:59.979 | INFO     | graph:node_correct_answer:576 | [test-session] Node: Correct Answer finished in 0.001s
2026-03-04 11:54:59.979 | INFO     | graph:node_finalize:1176 | [test-session] Node: Finalize
2026-03-04 11:54:59.979 | INFO     | graph:node_finalize:1228 | [test-session] Node: Finalize finished in 0.000s
2026-03-04 11:55:00.048 | INFO     | graph:node_analyze_input:258 | [test-session] Node: Analyze Input
2026-03-04 11:55:06.965 | INFO     | stream.validation:classify_intent:91 | [CLASSIFY] LLM call duration: 6.916s
2026-03-04 11:55:06.965 | INFO     | stream.validation:classify_intent:121 | [CLASSIFY] intent=CORRECT_ANSWER | new_object=None | reasoning=The child directly answered the AI's question with meaningful content.
2026-03-04 11:55:06.965 | INFO     | graph:node_analyze_input:277 | [test-session] Node: Analyze Input finished in 6.917s
2026-03-04 11:55:06.966 | INFO     | graph:node_classify_theme:1240 | [test-session] Node: Classify Theme (guide mode entry)
2026-03-04 11:55:06.967 | INFO     | theme_classifier:classify_object_to_theme:56 | [THEME_CLASSIFY] Classifying object: bike
2026-03-04 11:55:06.967 | INFO     | theme_classifier:classify_object_to_theme:74 | [THEME_CLASSIFY] SUCCESS: bike -> Category_Nature_And_Physics | Concept: Function | Question: How does the bike move? | Thinking: test
2026-03-04 11:55:06.967 | INFO     | graph:node_classify_theme:1254 | [test-session] Theme: How the World Works | Concept: Function
2026-03-04 11:55:06.967 | INFO     | graph:node_start_guide:868 | [test-session] Node: Start Guide
2026-03-04 11:55:06.968 | INFO     | graph:node_finalize:1176 | [test-session] Node: Finalize
2026-03-04 11:55:06.968 | INFO     | graph:node_finalize:1228 | [test-session] Node: Finalize finished in 0.000s
2026-03-04 11:55:07.000 | INFO     | graph:node_analyze_input:258 | [test-session] Node: Analyze Input
2026-03-04 11:55:12.987 | INFO     | stream.validation:classify_intent:91 | [CLASSIFY] LLM call duration: 5.987s
2026-03-04 11:55:12.988 | INFO     | stream.validation:classify_intent:121 | [CLASSIFY] intent=CORRECT_ANSWER | new_object=None | reasoning=The child directly answered the AI's question with meaningful content.
2026-03-04 11:55:12.988 | INFO     | graph:node_analyze_input:277 | [test-session] Node: Analyze Input finished in 5.988s
2026-03-04 11:55:12.989 | INFO     | graph:node_classify_theme:1240 | [test-session] Node: Classify Theme (guide mode entry)
2026-03-04 11:55:12.989 | INFO     | theme_classifier:classify_object_to_theme:56 | [THEME_CLASSIFY] Classifying object: bike
2026-03-04 11:55:12.989 | INFO     | theme_classifier:classify_object_to_theme:74 | [THEME_CLASSIFY] SUCCESS: bike -> Category_Nature_And_Physics | Concept: Function | Question: How does the bike move? | Thinking: test
2026-03-04 11:55:12.989 | INFO     | graph:node_classify_theme:1254 | [test-session] Theme: How the World Works | Concept: Function
2026-03-04 11:55:12.990 | INFO     | graph:node_start_guide:868 | [test-session] Node: Start Guide
2026-03-04 11:55:12.990 | INFO     | graph:node_finalize:1176 | [test-session] Node: Finalize
2026-03-04 11:55:12.990 | INFO     | graph:node_finalize:1228 | [test-session] Node: Finalize finished in 0.000s
2026-03-04 11:55:13.025 | INFO     | graph:node_classify_theme:1240 | [test-session] Node: Classify Theme (guide mode entry)
2026-03-04 11:55:13.026 | WARNING  | graph:node_classify_theme:1260 | [test-session] Theme classification failed, using fallback
2026-03-04 11:55:13.056 | INFO     | graph:node_classify_theme:1240 | [test-session] Node: Classify Theme (guide mode entry)
2026-03-04 11:55:13.057 | WARNING  | graph:node_classify_theme:1260 | [test-session] Theme classification failed, using fallback
2026-03-04 11:55:13.084 | INFO     | graph:node_classify_theme:1240 | [test-session] Node: Classify Theme (guide mode entry)
2026-03-04 11:55:13.085 | WARNING  | graph:node_classify_theme:1260 | [test-session] Theme classification failed, using fallback
2026-03-04 11:55:13.111 | INFO     | graph:node_classify_theme:1240 | [test-session] Node: Classify Theme (guide mode entry)
2026-03-04 11:55:13.112 | WARNING  | graph:node_classify_theme:1260 | [test-session] Theme classification failed, using fallback
2026-03-04 11:55:13.139 | INFO     | graph:node_classify_theme:1240 | [test-session] Node: Classify Theme (guide mode entry)
2026-03-04 11:55:13.139 | INFO     | graph:node_classify_theme:1254 | [test-session] Theme: How We Organise Ourselves | Concept: System
2026-03-04 11:56:10.058 | INFO     | graph:node_generate_fun_fact:291 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Generate Fun Fact for 'apple'
2026-03-04 11:56:10.059 | INFO     | stream.fun_fact:generate_fun_fact:134 | [FUN_FACT] Step 1: Grounded research for 'apple' (model=gemini-2.0-flash-lite)
2026-03-04 11:56:10.059 | INFO     | stream.fun_fact:generate_fun_fact:150 | [FUN_FACT] Step 1 completed in 0.000s | text_length=141
2026-03-04 11:56:10.059 | INFO     | stream.fun_fact:generate_fun_fact:168 | [FUN_FACT] Step 2: JSON structuring for 'apple'
2026-03-04 11:56:10.059 | INFO     | theme_classifier:classify_object_to_theme:56 | [THEME_CLASSIFY] Classifying object: apple
2026-03-04 11:56:10.059 | INFO     | stream.fun_fact:generate_fun_fact:183 | [FUN_FACT] Step 2 completed in 0.000s
2026-03-04 11:56:10.059 | INFO     | theme_classifier:classify_object_to_theme:74 | [THEME_CLASSIFY] SUCCESS: apple -> nature | Concept: Change | Question: How does it change? | Thinking: Test
2026-03-04 11:56:10.059 | WARNING  | stream.fun_fact:generate_fun_fact:198 | [FUN_FACT] No fun facts in structured output for 'apple'
2026-03-04 11:56:10.060 | INFO     | graph:node_generate_fun_fact:306 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Generate Fun Fact finished in 0.001s
2026-03-04 11:56:10.060 | INFO     | graph:node_generate_intro:321 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Generate Intro for 'apple'
2026-03-04 11:56:10.060 | INFO     | stream.question_generators:ask_introduction_question_stream:66 | ask_introduction_question_stream started | object=apple, age=6, has_fun_fact=False
2026-03-04 11:56:10.060 | DEBUG    | stream.question_generators:ask_introduction_question_stream:94 | Messages prepared for API | count=2
2026-03-04 11:56:10.060 | DEBUG    | stream.question_generators:ask_introduction_question_stream:105 | Sending 1 messages to Gemini API
2026-03-04 11:56:10.060 | DEBUG    | stream.question_generators:ask_introduction_question_stream:122 | Stream object type: MockStream
2026-03-04 11:56:10.060 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 1 | length=7, total_length=7
2026-03-04 11:56:10.060 | INFO     | graph:stream_generator_to_callback:370 | [1a7a69dd-bc92-478a-9aff-856420aaca70] TTFT: 0.003s for introduction
2026-03-04 11:56:10.060 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 2 | length=6, total_length=13
2026-03-04 11:56:10.060 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 3 | length=5, total_length=18
2026-03-04 11:56:10.060 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 4 | length=6, total_length=24
2026-03-04 11:56:10.060 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 5 | length=4, total_length=28
2026-03-04 11:56:10.061 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 6 | length=8, total_length=36
2026-03-04 11:56:10.061 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 7 | length=5, total_length=41
2026-03-04 11:56:10.061 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 8 | length=6, total_length=47
2026-03-04 11:56:10.061 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 9 | length=3, total_length=50
2026-03-04 11:56:10.061 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 10 | length=4, total_length=54
2026-03-04 11:56:10.061 | DEBUG    | stream.question_generators:ask_introduction_question_stream:142 | Gemini streaming API does not provide token usage in stream mode
2026-03-04 11:56:10.061 | DEBUG    | stream.question_generators:ask_introduction_question_stream:161 | Cleaned up stream via del in finally block
2026-03-04 11:56:10.061 | INFO     | stream.question_generators:ask_introduction_question_stream:166 | ask_introduction_question_stream completed | duration=0.001s, response_length=54
2026-03-04 11:56:10.061 | INFO     | graph:stream_generator_to_callback:422 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Stream finished in 0.001s for introduction
2026-03-04 11:56:10.061 | INFO     | graph:node_generate_intro:344 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Generate Intro finished in 0.001s
2026-03-04 11:56:10.062 | INFO     | graph:node_finalize:1176 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Finalize
2026-03-04 11:56:10.062 | INFO     | graph:node_finalize:1228 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Finalize finished in 0.000s
2026-03-04 11:56:10.063 | INFO     | graph:node_analyze_input:258 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Analyze Input
2026-03-04 11:56:10.064 | INFO     | stream.validation:classify_intent:91 | [CLASSIFY] LLM call duration: 0.000s
2026-03-04 11:56:10.064 | INFO     | stream.validation:classify_intent:121 | [CLASSIFY] intent=CLARIFYING_IDK | new_object=None | reasoning=N/A
2026-03-04 11:56:10.064 | INFO     | graph:node_analyze_input:277 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Analyze Input finished in 0.000s
2026-03-04 11:56:10.064 | INFO     | graph:node_clarifying_idk:462 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Clarifying IDK (count=0)
2026-03-04 11:56:10.064 | INFO     | stream.response_generators:generate_intent_response_stream:57 | generate_intent_response_stream started | intent=clarifying_idk, object=apple, age=6
2026-03-04 11:56:10.064 | INFO     | graph:stream_generator_to_callback:370 | [1a7a69dd-bc92-478a-9aff-856420aaca70] TTFT: 0.002s for None
2026-03-04 11:56:10.065 | INFO     | stream.response_generators:generate_intent_response_stream:120 | generate_intent_response_stream completed | intent=clarifying_idk, duration=0.000s, length=54
2026-03-04 11:56:10.065 | INFO     | graph:stream_generator_to_callback:422 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Stream finished in 0.000s for None
2026-03-04 11:56:10.065 | INFO     | graph:node_clarifying_idk:488 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Clarifying IDK finished in 0.000s
2026-03-04 11:56:10.065 | INFO     | graph:node_finalize:1176 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Finalize
2026-03-04 11:56:10.065 | INFO     | graph:node_finalize:1228 | [1a7a69dd-bc92-478a-9aff-856420aaca70] Node: Finalize finished in 0.000s
2026-03-04 11:56:10.069 | INFO     | graph:node_generate_fun_fact:291 | [6c5cccbb-880f-4090-9747-0095075ac40e] Node: Generate Fun Fact for 'banana'
2026-03-04 11:56:10.069 | INFO     | stream.fun_fact:generate_fun_fact:134 | [FUN_FACT] Step 1: Grounded research for 'banana' (model=gemini-2.0-flash-lite)
2026-03-04 11:56:10.069 | INFO     | stream.fun_fact:generate_fun_fact:150 | [FUN_FACT] Step 1 completed in 0.000s | text_length=141
2026-03-04 11:56:10.069 | INFO     | theme_classifier:classify_object_to_theme:56 | [THEME_CLASSIFY] Classifying object: banana
2026-03-04 11:56:10.069 | INFO     | stream.fun_fact:generate_fun_fact:168 | [FUN_FACT] Step 2: JSON structuring for 'banana'
2026-03-04 11:56:10.069 | INFO     | theme_classifier:classify_object_to_theme:74 | [THEME_CLASSIFY] SUCCESS: banana -> nature | Concept: Change | Question: How does it change? | Thinking: Test
2026-03-04 11:56:10.069 | INFO     | stream.fun_fact:generate_fun_fact:183 | [FUN_FACT] Step 2 completed in 0.000s
2026-03-04 11:56:10.070 | WARNING  | stream.fun_fact:generate_fun_fact:198 | [FUN_FACT] No fun facts in structured output for 'banana'
2026-03-04 11:56:10.070 | INFO     | graph:node_generate_fun_fact:306 | [6c5cccbb-880f-4090-9747-0095075ac40e] Node: Generate Fun Fact finished in 0.001s
2026-03-04 11:56:10.070 | INFO     | graph:node_generate_intro:321 | [6c5cccbb-880f-4090-9747-0095075ac40e] Node: Generate Intro for 'banana'
2026-03-04 11:56:10.070 | INFO     | stream.question_generators:ask_introduction_question_stream:66 | ask_introduction_question_stream started | object=banana, age=None, has_fun_fact=False
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:94 | Messages prepared for API | count=2
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:105 | Sending 1 messages to Gemini API
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:122 | Stream object type: MockStream
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 1 | length=7, total_length=7
2026-03-04 11:56:10.070 | INFO     | graph:stream_generator_to_callback:370 | [6c5cccbb-880f-4090-9747-0095075ac40e] TTFT: 0.002s for introduction
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 2 | length=6, total_length=13
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 3 | length=5, total_length=18
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 4 | length=6, total_length=24
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 5 | length=4, total_length=28
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 6 | length=8, total_length=36
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 7 | length=5, total_length=41
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 8 | length=6, total_length=47
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 9 | length=3, total_length=50
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:137 | Chunk 10 | length=4, total_length=54
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:142 | Gemini streaming API does not provide token usage in stream mode
2026-03-04 11:56:10.070 | DEBUG    | stream.question_generators:ask_introduction_question_stream:161 | Cleaned up stream via del in finally block
